,nB/n0,sigma field (MeV),rho field (MeV),omega field (MeV),phi field (MeV),Neutron kF (MeV),Proton kF (MeV),electron kF (MeV),muon kF (MeV),Sigma - kF (MeV),Lambda kF (MeV),Sigma 0 kF (MeV),Neutron frac,Proton frac,electron frac,muon frac,Sigma - frac,Lambda frac,Sigma 0 frac
708,7.35000000,12560252.74411148,-281888991838885664.00000000,-2344277998740771840.00000000,45820.01441722,-35234209.71495757,36678951.72106950,30277853615191228.00000000,30395198245501524.00000000,-38221770569467864.00000000,121909006673390464.00000000,-120643525837118480.00000000,-170967864521345.31250000,192873085257525.65625000,108491605776878111251170871087404503007232.00000000,109757908641693307706704149641992203141120.00000000,-218249514418571418957875020729396706148352.00000000,7081548928368085461916607145604088156127232.00000000,-6863299413949514352443741946219760174759936.00000000
709,7.36000000,12560252.74411148,-281888991838885664.00000000,-2344277998740771840.00000000,45820.01441722,-35234209.71495757,36678951.72106950,30277853615191228.00000000,30395198245501524.00000000,-38221770569467864.00000000,121909006673390464.00000000,-120643525837118480.00000000,-170735571227158.68750000,192611029435164.90625000,108344198703811713257400569728837007441920.00000000,109608781048430161551341270886825435594752.00000000,-217952979752241855465928726781595647737856.00000000,7071927258628454409786106718716960427737088.00000000,-6853974278876213366718328772966170182549504.00000000
710,7.37000000,12560252.74411148,-281888991838885664.00000000,-2344277998740771840.00000000,45820.01441722,-35234209.71495757,36678951.72106950,30277853615191228.00000000,30395198245501524.00000000,-38221770569467864.00000000,121909006673390464.00000000,-120643525837118480.00000000,-170503908308261.62500000,192349684754791.53125000,108197191649939520915920296311148725141504.00000000,109460058143344092975062635510330128596992.00000000,-217657249793283594548169817987412058439680.00000000,7062331699254467556585643286404063450628096.00000000,-6844674449461185045235007843124391928922112.00000000
711,7.38000000,12560252.74411148,-281888991838885664.00000000,-2344277998740771840.00000000,45820.01441722,-35234209.71495757,36678951.72106950,30277853615191228.00000000,30395198245501524.00000000,-38221770569467864.00000000,121909006673390464.00000000,-120643525837118480.00000000,-170272873202152.87500000,192089048325584.53125000,108050582989167233190664604976940585058304.00000000,109311738281361245858246534634224106864640.00000000,-217362321270528479048911139611164691922944.00000000,7052762144106427201927372447399006852612096.00000000,-6835399822835899109734723584469178066665472.00000000
712,7.39000000,12560252.74411148,-281888991838885664.00000000,-2344277998740771840.00000000,45820.01441722,-35234209.71495757,36678951.72106950,30277853615191228.00000000,30395198245501524.00000000,-38221770569467864.00000000,121909006673390464.00000000,-120643525837118480.00000000,-170042463360201.34375000,191829117272369.90625000,107904371104202186668008420618945517584384.00000000,109163819826312034670093633688773052071936.00000000,-217068190930514182652475826639584979058688.00000000,7043218487619137620914969793030310932250624.00000000,-6826150296688623476948120194058859543789568.00000000
713,7.40000000,12560252.74411148,-281888991838885664.00000000,-2344277998740771840.00000000,45820.01441722,-35234209.71495757,36678951.72106950,30277853615191228.00000000,30395198245501524.00000000,-38221770569467864.00000000,121909006673390464.00000000,-120643525837118480.00000000,-169812676247552.46875000,191569888735515.40625000,107758554386493818378002657622432524795904.00000000,109016301150871085033908517635391100026880.00000000,-216774855537364903411911175257823624822784.00000000,7033700624798031549760706952341247299158016.00000000,-6816925769260667110576310509101026761506816.00000000
714,7.41000000,12560252.74411148,-281888991838885664.00000000,-2344277998740771840.00000000,45820.01441722,-35234209.71495757,36678951.72106950,30277853615191228.00000000,30395198245501524.00000000,-38221770569467864.00000000,121909006673390464.00000000,-120643525837118480.00000000,-169583509343034.87500000,191311359870825.09375000,107613131236174670214377025961481019064320.00000000,108869180636497445091764829866176572030976.00000000,-216482311872672095963328741993590795796480.00000000,7024208451215309050802920491012428505546752.00000000,-6807726139342637728552116302381509521702912.00000000
715,7.42000000,12560252.74411148,-281888991838885664.00000000,-2344277998740771840.00000000,45820.01441722,-35234209.71495757,36678951.72106950,30277853615191228.00000000,30395198245501524.00000000,-38221770569467864.00000000,121909006673390464.00000000,-120643525837118480.00000000,-169354960139068.43750000,191053527849435.78125000,107468100062001896267683796980991839436800.00000000,108722456673375454524816281461718746398720.00000000,-216190556735377331449686964608643790536704.00000000,7014741863006120943364895083974294046244864.00000000,-6798551306270744076142722851383253342879744.00000000
716,7.43000000,12560252.74411148,-281888991838885664.00000000,-2344277998740771840.00000000,45820.01441722,-35234209.71495757,36678951.72106950,30277853615191228.00000000,30395198245501524.00000000,-38221770569467864.00000000,121909006673390464.00000000,-120643525837118480.00000000,-169127026141573.06250000,190796389857713.78125000,107323459281299350442834984200702126981120.00000000,108576127660356097143935506300574512447488.00000000,-215899586941655428243957376667209844129792.00000000,7005300756864794324575082390948942928936960.00000000,-6789401169923139051073629924954267447197696.00000000
717,7.44000000,12560252.74411148,-281888991838885664.00000000,-2344277998740771840.00000000,45820.01441722,-35234209.71495757,36678951.72106950,30277853615191228.00000000,30395198245501524.00000000,-38221770569467864.00000000,121909006673390464.00000000,-120643525837118480.00000000,-168899704869877.46875000,190539943097152.40625000,107179207319899770790705093289534176624640.00000000,108430192004898662965362737513813749268480.00000000,-215609399324798433756067830803347925893120.00000000,6995885030041053138427162790470866647908352.00000000,-6780275630716255401012367057693923352772608.00000000
718,7.45000000,12560252.74411148,-281888991838885664.00000000,-2344277998740771840.00000000,45820.01441722,-35234209.71495757,36678951.72106950,30277853615191228.00000000,30395198245501524.00000000,-38221770569467864.00000000,121909006673390464.00000000,-120643525837118480.00000000,-168672993856629.28125000,190284184784270.28125000,107035342612087814923510880738883282141184.00000000,108284648123012874513869215957167791669248.00000000,-215319990735100689437380096696051073810432.00000000,6986494580336299403902032097541152214876160.00000000,-6771174589601198366294015951831898825687040.00000000
719,7.46000000,12560252.74411148,-281888991838885664.00000000,-2344277998740771840.00000000,45820.01441722,-35234209.71495757,36678951.72106950,30277853615191228.00000000,30395198245501524.00000000,-38221770569467864.00000000,121909006673390464.00000000,-120643525837118480.00000000,-168446890647706.18750000,190029112150511.21875000,106891863600543462943640275383174691815424.00000000,108139494439201883552510721216183684562944.00000000,-215031358039745327153337882765291581079552.00000000,6977129306099924153650731130408282768801792.00000000,-6762097948060179174668029296656193503100928.00000000
720,7.47000000,12560252.74411148,-281888991838885664.00000000,-2344277998740771840.00000000,45820.01441722,-35234209.71495757,36678951.72106950,30277853615191228.00000000,30395198245501524.00000000,-38221770569467864.00000000,121909006673390464.00000000,-120643525837118480.00000000,-168221392802126.90625000,189774722442143.71875000,106748768736285691171864893597355698290688.00000000,107994729386405074384249964270710484369408.00000000,-214743498122690726870488630199932592062464.00000000,6967789106225625800317610989630587580448768.00000000,-6753045608102934918704617448758120625995776.00000000
721,7.48000000,12560252.74411148,-281888991838885664.00000000,-2344277998740771840.00000000,45820.01441722,-35234209.71495757,36678951.72106950,30277853615191228.00000000,30395198245501524.00000000,-38221770569467864.00000000,121909006673390464.00000000,-120643525837118480.00000000,-167996497891963.65625000,189521012920162.28125000,106606056478616880902450880188925949771776.00000000,107850351405941989036739582535259687747584.00000000,-214456407884558869939190462724185637519360.00000000,6958473880147785448105305464631337416654848.00000000,-6744017472263226423423610091234617416744960.00000000
722,7.49000000,12560252.74411148,-281888991838885664.00000000,-2344277998740771840.00000000,45820.01441722,-35234209.71495757,36678951.72106950,30277853615191228.00000000,30395198245501524.00000000,-38221770569467864.00000000,121909006673390464.00000000,-120643525837118480.00000000,-167772203502254.78125000,189267980860188.78125000,106463725295067343215148432294368533020672.00000000,107706358947456097704600224226831297937408.00000000,-214170084242523421576935542687133035659264.00000000,6949183527837842204339703440253839904604160.00000000,-6735013443595318782762767897566706868944896.00000000
723,7.50000000,12560252.74411148,-281888991838885664.00000000,-2344277998740771840.00000000,45820.01441722,-35234209.71495757,36678951.72106950,30277853615191228.00000000,30395198245501524.00000000,-38221770569467864.00000000,121909006673390464.00000000,-120643525837118480.00000000,-167548507230918.37500000,189015623552375.12500000,106321773661340540128453421301985687109632.00000000,107562750468859439618288755265745679548416.00000000,-213884524130199979746742176567731366658048.00000000,6939917949800722960396649860048630457565184.00000000,-6726033425670522555108019179131429594333184.00000000
724,7.51000000,12560252.74411148,-281888991838885664.00000000,-2344277998740771840.00000000,45820.01441722,-35234209.71495757,36678951.72106950,30277853615191228.00000000,30395198245501524.00000000,-38221770569467864.00000000,121909006673390464.00000000,-120643525837118480.00000000,-167325406688666.84375000,188763938301306.71875000,106180200061258866694449315962671580839936.00000000,107419524436277747483294312028145295818752.00000000,-213599724497536594834930514156750081359872.00000000,6930677047071294455549353826405611384864768.00000000,-6717077322573758479684442954938998753067008.00000000
725,7.52000000,12560252.74411148,-281888991838885664.00000000,-2344277998740771840.00000000,45820.01441722,-35234209.71495757,36678951.72106950,30277853615191228.00000000,30395198245501524.00000000,-38221770569467864.00000000,121909006673390464.00000000,-120643525837118480.00000000,-167102899498921.31250000,188512922425906.09375000,106039002986709355722396650164417908965376.00000000,107276679323995494548081898762229264678912.00000000,-213315682310704830927665435092580378345472.00000000,6921460721210828958156228839869214892228608.00000000,-6708145038900124668827330592130504782249984.00000000
726,7.53000000,12560252.74411148,-281888991838885664.00000000,-2344277998740771840.00000000,45820.01441722,-35234209.71495757,36678951.72106950,30277853615191228.00000000,30395198245501524.00000000,-38221770569467864.00000000,121909006673390464.00000000,-120643525837118480.00000000,-166880983297727.50000000,188262573259337.81250000,105898180937590194900473271737624890966016.00000000,107134213614401850784252335205627293859840.00000000,-213032394551992026341912493109185389527040.00000000,6912268874303509560929990170622362854096896.00000000,-6699236479751518269614976003207715685924864.00000000
