,nB/n0,sigma field (MeV),rho field (MeV),omega field (MeV),phi field (MeV),Neutron kF (MeV),Proton kF (MeV),electron kF (MeV),muon kF (MeV),Lambda kF (MeV),Sigma 0 kF (MeV),Neutron frac,Proton frac,electron frac,muon frac,Lambda frac,Sigma 0 frac
491,5.18000000,50.45732896,-15.99227893,52.38982633,-0.00000000,443.75977263,278.81695914,233.22467980,207.92327640,414.56606292,0.00000000,0.48464334,0.12020873,0.07035614,0.04985260,0.39514792,0.00000000
492,5.19000000,50.47209783,-15.99687929,52.41648558,0.00000000,443.82273246,278.89539337,233.28394372,207.98974974,415.13277376,0.00000000,0.48391545,0.12007840,0.07027412,0.04980428,0.39600615,0.00000000
493,5.20000000,50.48683821,-16.00147139,52.44310511,0.00000000,443.88557584,278.97367906,233.34309678,208.05609440,415.69810101,0.00000000,0.48319004,0.11994843,0.07019234,0.04975609,0.39686153,0.00000000
494,5.21000000,50.50155022,-16.00605529,52.46968511,-0.00000000,443.94830331,279.05181690,233.40213951,208.12231098,416.26205311,0.00000000,0.48246710,0.11981883,0.07011081,0.04970801,0.39771408,0.00000000
495,5.22000000,50.51623400,-16.01063101,52.49622575,0.00000000,444.01091542,279.12980759,233.46107243,208.18840011,416.82463842,0.00000000,0.48174660,0.11968959,0.07002952,0.04966007,0.39856381,0.00000000
496,5.23000000,50.53088967,-16.01519861,52.52272723,0.00000000,444.07341271,279.20765181,233.51989604,208.25436237,417.38586522,0.00000000,0.48102855,0.11956071,0.06994847,0.04961224,0.39941075,0.00000000
497,5.24000000,50.54551737,-16.01975810,52.54918970,-0.00000000,444.13579572,279.28535025,233.57861086,208.32019837,417.94574171,0.00000000,0.48031292,0.11943219,0.06986765,0.04956454,0.40025489,0.00000000
498,5.25000000,50.56011722,-16.02430955,52.57561335,0.00000000,444.19806498,279.36290360,233.63721738,208.38590870,418.50427600,0.00000000,0.47959970,0.11930403,0.06978707,0.04951696,0.40109626,0.00000000
499,5.26000000,50.57468934,-16.02885297,52.60199836,0.00000000,444.26022101,279.44031252,233.69571611,208.45149395,419.06147614,0.00000000,0.47888889,0.11917623,0.06970673,0.04946950,0.40193488,0.00000000
500,5.27000000,50.58923388,-16.03338841,52.62834488,-0.00000000,444.32226435,279.51757767,233.75410755,208.51695470,419.61735008,0.00000000,0.47818047,0.11904879,0.06962663,0.04942216,0.40277074,0.00000000
501,5.28000000,50.60375094,-16.03791590,52.65465310,-0.00000000,444.38419552,279.59469974,233.81239219,208.58229153,420.17190573,0.00000000,0.47747442,0.11892170,0.06954676,0.04937494,0.40360388,0.00000000
502,5.29000000,50.61824066,-16.04243548,52.68092319,-0.00000000,444.44601502,279.67167936,233.87057051,208.64750502,420.72515089,0.00000000,0.47677075,0.11879496,0.06946712,0.04932784,0.40443429,0.00000000
503,5.30000000,50.63221144,-16.04679379,52.70626325,0.00000000,444.50562525,279.74590471,233.92666852,208.71038269,421.25833191,22.79565829,0.47606268,0.11866525,0.06938595,0.04927930,0.40520786,0.00006421
504,5.31000000,50.64590600,-16.05106649,52.73111261,-0.00000000,444.56406145,279.81866512,233.98166056,208.77201699,421.78073439,30.98463709,0.47535356,0.11853422,0.06930414,0.04923008,0.40595128,0.00016094
505,5.32000000,50.65939396,-16.05527527,52.75559709,0.00000000,444.62162049,279.89033038,234.03582604,208.83272127,422.29502787,37.33832342,0.47464436,0.11840234,0.06922192,0.04918042,0.40667221,0.00028110
506,5.33000000,50.67271448,-16.05943234,52.77978735,0.00000000,444.67846927,279.96110843,234.08932210,208.89267178,422.80271595,42.69890453,0.47393558,0.11826987,0.06913943,0.04913044,0.40737495,0.00041960
507,5.34000000,50.68589095,-16.06354497,52.80372553,-0.00000000,444.73470750,280.03112349,234.14224258,208.95197381,423.30469898,47.41231925,0.47322757,0.11813698,0.06905677,0.04908021,0.40806207,0.00057338
508,5.35000000,50.69893941,-16.06761816,52.82744053,0.00000000,444.79040357,280.10046080,234.19465185,209.01069962,423.80159627,51.66094112,0.47252051,0.11800378,0.06897399,0.04902979,0.40873535,0.00074036
509,5.36000000,50.71187179,-16.07165562,52.85095372,-0.00000000,444.84560821,280.16918358,234.24659770,209.06890283,424.29386835,55.55489676,0.47181458,0.11787034,0.06889113,0.04897921,0.40939610,0.00091899
510,5.37000000,50.72469739,-16.07566023,52.87428179,0.00000000,444.90036102,280.23734120,234.29811740,209.12662532,424.78187548,59.16672690,0.47110988,0.11773672,0.06880822,0.04892850,0.41004533,0.00110807
511,5.38000000,50.73742371,-16.07963434,52.89743821,-0.00000000,444.95469404,280.30497361,234.34924112,209.18390094,425.26590973,62.54721270,0.47040651,0.11760299,0.06872529,0.04887770,0.41068388,0.00130662
512,5.39000000,50.75005702,-16.08357989,52.92043416,0.00000000,445.00863388,280.37211396,234.39999391,209.24075785,425.74621426,65.73354389,0.46970455,0.11746917,0.06864237,0.04882681,0.41131244,0.00151384
513,5.40000000,50.76260262,-16.08749852,52.94327911,-0.00000000,445.06220308,280.43879041,234.45039703,209.29721992,426.22299570,68.75392280,0.46900406,0.11733531,0.06855946,0.04877585,0.41193159,0.00172905
514,5.41000000,50.77506507,-16.09139165,52.96598121,0.00000000,445.11542112,280.50502721,234.50046877,209.35330772,426.69643257,71.63033857,0.46830509,0.11720143,0.06847659,0.04872484,0.41254183,0.00195165
515,5.42000000,50.78744837,-16.09526052,52.98854758,0.00000000,445.16830497,280.57084556,234.55022517,209.40903926,427.16668116,74.38032891,0.46760769,0.11706756,0.06839376,0.04867379,0.41314362,0.00218114
516,5.43000000,50.79975606,-16.09910622,53.01098451,-0.00000000,445.22086967,280.63626420,234.59968035,209.46443044,427.63387984,77.01814738,0.46691189,0.11693372,0.06831100,0.04862272,0.41373733,0.00241706
517,5.44000000,50.81199128,-16.10292975,53.03329759,0.00000000,445.27312860,280.70129984,234.64884693,209.51949543,428.09815229,79.55556441,0.46621773,0.11679993,0.06822831,0.04857163,0.41432332,0.00265902
518,5.45000000,50.82415687,-16.10673196,53.05549185,0.00000000,445.32509381,280.76596750,234.69773627,209.57424701,428.55960991,82.00243338,0.46552523,0.11666622,0.06814569,0.04852052,0.41490191,0.00290664
519,5.46000000,50.83625539,-16.11051366,53.07757184,0.00000000,445.37677621,280.83028081,234.74635863,209.62869672,429.01835378,84.36710093,0.46483442,0.11653259,0.06806317,0.04846942,0.41547337,0.00315962
520,5.47000000,50.84828917,-16.11427557,53.09954170,0.00000000,445.42818573,280.89425216,234.79472338,209.68285511,429.47447618,86.65671080,0.46414532,0.11639905,0.06798074,0.04841831,0.41603797,0.00341765
521,5.48000000,50.86026038,-16.11801836,53.12140523,0.00000000,445.47933149,280.95789293,234.84283910,209.73673182,429.92806177,88.87743323,0.46345795,0.11626564,0.06789841,0.04836722,0.41659595,0.00368046
522,5.49000000,50.87217097,-16.12174264,53.14316591,-0.00000000,445.53022186,281.02121357,234.89071368,209.79033575,430.37918864,91.03464095,0.46277233,0.11613234,0.06781620,0.04831615,0.41714752,0.00394781
523,5.50000000,50.88402276,-16.12544896,53.16482696,-0.00000000,445.58086460,281.08422376,234.93835443,209.84367511,430.82792909,93.13304635,0.46208847,0.11599919,0.06773409,0.04826510,0.41769289,0.00421946
524,5.51000000,50.89581747,-16.12913786,53.18639137,0.00000000,445.63126689,281.14693248,234.98576812,209.89675752,431.27435033,95.17680964,0.46140637,0.11586618,0.06765210,0.04821407,0.41823224,0.00449521
525,5.52000000,50.90755665,-16.13280983,53.20786192,0.00000000,445.68143544,281.20934810,235.03296106,209.94959010,431.71851507,97.16962536,0.46072606,0.11573332,0.06757024,0.04816308,0.41876576,0.00477486
526,5.53000000,50.91924179,-16.13646531,53.22924120,0.00000000,445.73137650,281.27147843,235.07993915,210.00217949,432.16048198,99.11479213,0.46004754,0.11560062,0.06748850,0.04811212,0.41929361,0.00505823
527,5.54000000,50.93087426,-16.14010474,53.25053164,-0.00000000,445.78109593,281.33333079,235.12670792,210.05453191,432.60030612,101.01526958,0.45937081,0.11546810,0.06740690,0.04806120,0.41981594,0.00534515
528,5.55000000,50.94245536,-16.14372851,53.27173551,-0.00000000,445.83059926,281.39491208,235.17327255,210.10665321,433.03803930,102.87372511,0.45869590,0.11533575,0.06732543,0.04801033,0.42033290,0.00563545
529,5.56000000,50.95398633,-16.14733701,53.29285498,0.00000000,445.87989166,281.45622876,235.21963795,210.15854890,433.47373040,104.69257272,0.45802279,0.11520359,0.06724410,0.04795950,0.42084462,0.00592899
530,5.57000000,50.96546830,-16.15093059,53.31389206,0.00000000,445.92897804,281.51728696,235.26580872,210.21022418,433.90742562,106.47400547,0.45735150,0.11507162,0.06716291,0.04790872,0.42135124,0.00622564
531,5.58000000,50.97690238,-16.15450959,53.33484866,0.00000000,445.97786303,281.57809247,235.31178923,210.26168398,434.33916871,108.22002270,0.45668204,0.11493985,0.06708186,0.04785799,0.42185287,0.00652525
532,5.59000000,50.98828959,-16.15807433,53.35572660,-0.00000000,446.02655102,281.63865078,235.35758362,210.31293296,434.76900122,109.93245318,0.45601439,0.11480827,0.06700096,0.04780732,0.42234964,0.00682770
533,5.60000000,50.99963093,-16.16162511,53.37652759,0.00000000,446.07504619,281.69896711,235.40319583,210.36397555,435.19696265,111.61297475,0.45534857,0.11467690,0.06692020,0.04775670,0.42284165,0.00713287
534,5.61000000,51.01092732,-16.16516223,53.39725328,0.00000000,446.12335250,281.75904640,235.44862959,210.41481597,435.62309059,113.26313121,0.45468459,0.11454575,0.06683960,0.04770614,0.42332901,0.00744065
535,5.62000000,51.02217966,-16.16868594,53.41790522,-0.00000000,446.17147373,281.81889339,235.49388847,210.46545823,436.04742093,114.88434679,0.45402243,0.11441480,0.06675915,0.04765565,0.42381183,0.00775094
536,5.63000000,51.03338880,-16.17219653,53.43848488,-0.00000000,446.21941349,281.87851257,235.53897586,210.51590617,436.46998795,116.47793875,0.45336210,0.11428408,0.06667886,0.04760522,0.42429019,0.00806363
537,5.64000000,51.04455555,-16.17569424,53.45899369,-0.00000000,446.26717522,281.93790826,235.58389502,210.56616345,436.89082442,118.04512821,0.45270360,0.11415358,0.06659872,0.04755486,0.42476418,0.00837864
538,5.65000000,51.05568069,-16.17917930,53.47943301,-0.00000000,446.31476222,281.99708458,235.62864904,210.61623358,437.30996174,119.58704976,0.45204693,0.11402331,0.06651875,0.04750456,0.42523391,0.00869585
539,5.66000000,51.06676496,-16.18265195,53.49980412,0.00000000,446.36217764,282.05604547,235.67324091,210.66611991,437.72743002,121.10475972,0.45139210,0.11389326,0.06643893,0.04745433,0.42569944,0.00901520
540,5.67000000,51.07780907,-16.18611241,53.52010826,0.00000000,446.40942451,282.11479471,235.71767347,210.71582566,438.14325817,122.59924353,0.45073909,0.11376345,0.06635927,0.04740418,0.42616086,0.00933660
541,5.68000000,51.08881372,-16.18956089,53.54034664,-0.00000000,446.45650574,282.17333594,235.76194947,210.76535393,438.55747397,124.07142221,0.45008792,0.11363387,0.06627978,0.04735410,0.42661826,0.00965996
542,5.69000000,51.09977956,-16.19299760,53.56052040,0.00000000,446.50342411,282.23167266,235.80607154,210.81470768,438.97010414,125.52215808,0.44943857,0.11350453,0.06620044,0.04730409,0.42707169,0.00998521
543,5.70000000,51.11070723,-16.19642272,53.58063062,0.00000000,446.55018233,282.28980822,235.85004221,210.86388977,439.38117444,126.95225987,0.44879104,0.11337543,0.06612128,0.04725416,0.42752125,0.01031228
544,5.71000000,51.12159733,-16.19983644,53.60067838,0.00000000,446.59678296,282.34774585,235.89386392,210.91290296,439.79070965,128.36248725,0.44814534,0.11324658,0.06604228,0.04720430,0.42796698,0.01064110
545,5.72000000,51.13245046,-16.20323896,53.62066470,0.00000000,446.64322851,282.40548867,235.93753903,210.96174990,440.19873373,129.75355490,0.44750146,0.11311797,0.06596344,0.04715452,0.42840897,0.01097160
546,5.73000000,51.14326718,-16.20663044,53.64059054,-0.00000000,446.68952139,282.46303970,235.98106979,211.01043315,440.60526976,131.12613614,0.44685940,0.11298960,0.06588478,0.04710482,0.42884728,0.01130372
547,5.74000000,51.15404804,-16.21001104,53.66045688,-0.00000000,446.73566390,282.52040183,236.02445840,211.05895518,441.01034010,132.48086620,0.44621915,0.11286149,0.06580628,0.04705521,0.42928197,0.01163740
548,5.75000000,51.16479356,-16.21338095,53.68026460,-0.00000000,446.78165829,282.57757788,236.06770697,211.10731838,441.41396632,133.81834514,0.44558071,0.11273362,0.06572796,0.04700567,0.42971309,0.01197257
549,5.76000000,51.17550428,-16.21674030,53.70001462,-0.00000000,446.82750674,282.63457054,236.11081754,211.15552506,441.81616932,135.13914056,0.44494409,0.11260601,0.06564980,0.04695622,0.43014072,0.01230918
550,5.77000000,51.18618066,-16.22008925,53.71970777,0.00000000,446.87321133,282.69138245,236.15379210,211.20357744,442.21696935,136.44378994,0.44430927,0.11247866,0.06557181,0.04690684,0.43056490,0.01264718
551,5.78000000,51.19682321,-16.22342796,53.73934489,-0.00000000,446.91877411,282.74801615,236.19663256,211.25147771,442.61638600,137.73280288,0.44367625,0.11235155,0.06549400,0.04685756,0.43098569,0.01298651
552,5.79000000,51.20743237,-16.22675656,53.75892677,-0.00000000,446.96419703,282.80447410,236.23934078,211.29922795,443.01443829,139.00666305,0.44304503,0.11222471,0.06541635,0.04680836,0.43140314,0.01332713
553,5.80000000,51.21800861,-16.23007520,53.77845420,-0.00000000,447.00948201,282.86075868,236.28191854,211.34683018,443.41114467,140.26582997,0.44241560,0.11209812,0.06533888,0.04675924,0.43181730,0.01366897
554,5.81000000,51.22855236,-16.23338400,53.79792793,-0.00000000,447.05463089,282.91687222,236.32436760,211.39428640,443.80652306,141.51074073,0.44178797,0.11197179,0.06526158,0.04671021,0.43222823,0.01401201
555,5.82000000,51.23906404,-16.23668310,53.81734868,0.00000000,447.09964546,282.97281695,236.36668965,211.44159850,444.20059083,142.74181143,0.44116212,0.11184573,0.06518446,0.04666127,0.43263598,0.01435618
556,5.83000000,51.24954406,-16.23997262,53.83671717,-0.00000000,447.14452748,283.02859506,236.40888634,211.48876835,444.59336490,143.95943857,0.44053805,0.11171992,0.06510751,0.04661241,0.43304058,0.01470145
557,5.84000000,51.25999283,-16.24325270,53.85603407,0.00000000,447.18927864,283.08420866,236.45095925,211.53579776,444.98486172,145.16400033,0.43991576,0.11159438,0.06503073,0.04656365,0.43344209,0.01504777
558,5.85000000,51.27041074,-16.24652343,53.87530007,0.00000000,447.23390058,283.13965983,236.49290996,211.58268847,445.37509726,146.35585774,0.43929525,0.11146909,0.06495412,0.04651497,0.43384055,0.01539511
559,5.86000000,51.28079816,-16.24978495,53.89451581,0.00000000,447.27839490,283.19495057,236.53473995,211.62944219,445.76408710,147.53535570,0.43867650,0.11134408,0.06487769,0.04646638,0.43423601,0.01574341
560,5.87000000,51.29115546,-16.25303737,53.91368193,-0.00000000,447.32276317,283.25008282,236.57645071,211.67606060,446.15184639,148.70282403,0.43805951,0.11121933,0.06480144,0.04641789,0.43462850,0.01609266
561,5.88000000,51.30148300,-16.25628079,53.93279903,0.00000000,447.36700689,283.30505848,236.61804366,211.72254530,446.53838990,149.85857831,0.43744429,0.11109484,0.06472536,0.04636948,0.43501807,0.01644280
562,5.89000000,51.31178113,-16.25951533,53.95186772,-0.00000000,447.41112755,283.35987940,236.65952021,211.76889787,446.92373203,151.00292078,0.43683082,0.11097062,0.06464945,0.04632116,0.43540476,0.01679380
563,5.90000000,51.32205019,-16.26274108,53.97088857,0.00000000,447.45512658,283.41454740,236.70088169,211.81511984,447.30788679,152.13614109,0.43621910,0.11084666,0.06457372,0.04627294,0.43578861,0.01714563
564,5.91000000,51.33229051,-16.26595816,53.98986216,0.00000000,447.49900539,283.46906421,236.74212945,211.86121272,447.69086789,153.25851699,0.43560912,0.11072298,0.06449817,0.04622481,0.43616965,0.01749825
565,5.92000000,51.34250242,-16.26916665,54.00878904,-0.00000000,447.54276534,283.52343156,236.78326477,211.90717797,448.07268867,154.37031506,0.43500088,0.11059956,0.06442279,0.04617677,0.43654793,0.01785163
566,5.93000000,51.35268622,-16.27236666,54.02766976,-0.00000000,447.58640778,283.57765111,236.82428890,211.95301700,448.45336218,155.47179128,0.43439438,0.11047640,0.06434759,0.04612882,0.43692348,0.01820574
567,5.94000000,51.36284224,-16.27555828,54.04650482,0.00000000,447.62993400,283.63172451,236.86520308,211.99873120,448.83290113,156.56319163,0.43378960,0.11035352,0.06427256,0.04608096,0.43729633,0.01856055
568,5.95000000,51.37297077,-16.27874160,54.06529476,-0.00000000,447.67334527,283.68565333,236.90600851,212.04432194,449.21131798,157.64475264,0.43318655,0.11023091,0.06419770,0.04603320,0.43766652,0.01891602
569,5.96000000,51.38307210,-16.28191672,54.08404007,0.00000000,447.71664283,283.73943913,236.94670636,212.08979054,449.58862486,158.71670183,0.43258522,0.11010856,0.06412302,0.04598554,0.43803408,0.01927214
570,5.97000000,51.39314652,-16.28508371,54.10274123,-0.00000000,447.75982791,283.79308344,236.98729776,212.13513830,449.96483367,159.77925826,0.43198560,0.10998648,0.06404852,0.04593796,0.43839906,0.01962886
571,5.98000000,51.40319431,-16.28824268,54.12139874,0.00000000,447.80290167,283.84658773,237.02778385,212.18036647,450.33995600,160.83263291,0.43138769,0.10986467,0.06397419,0.04589048,0.43876147,0.01998617
572,5.99000000,51.41321574,-16.29139369,54.14001305,-0.00000000,447.84586529,283.89995347,237.06816570,212.22547630,450.71400324,161.87702910,0.43079148,0.10974314,0.06390004,0.04584310,0.43912135,0.02034403
573,6.00000000,51.42321109,-16.29453684,54.15858462,0.00000000,447.88871989,283.95318206,237.10844440,212.27046899,451.08698648,162.91264288,0.43019697,0.10962187,0.06382606,0.04579581,0.43947873,0.02070243
574,6.01000000,51.43318061,-16.29767219,54.17711390,-0.00000000,447.93146659,284.00627490,237.14862099,212.31534574,451.45891662,163.93966339,0.42960415,0.10950087,0.06375226,0.04574861,0.43983365,0.02106133
575,6.02000000,51.44312457,-16.30079985,54.19560133,-0.00000000,447.97410645,284.05923334,237.18869648,212.36010769,451.82980430,164.95827317,0.42901301,0.10938014,0.06367863,0.04570151,0.44018613,0.02142072
576,6.03000000,51.45304320,-16.30391987,54.21404732,-0.00000000,448.01664056,284.11205871,237.22867188,212.40475598,452.19965995,165.96864852,0.42842356,0.10925968,0.06360517,0.04565450,0.44053620,0.02178056
577,6.04000000,51.46293677,-16.30703233,54.23245231,-0.00000000,448.05906994,284.16475233,237.26854818,212.44929173,452.56849378,166.97095976,0.42783578,0.10913949,0.06353189,0.04560759,0.44088389,0.02214084
578,6.05000000,51.47280551,-16.31013731,54.25081669,-0.00000000,448.10139562,284.21731545,237.30832633,212.49371601,452.93631582,167.96537149,0.42724967,0.10901957,0.06345879,0.04556078,0.44122923,0.02250153
579,6.06000000,51.48264965,-16.31323489,54.26914088,-0.00000000,448.14361858,284.26974933,237.34800726,212.53802990,453.30313585,168.95204293,0.42666522,0.10889991,0.06338586,0.04551406,0.44157224,0.02286262
580,6.07000000,51.49246943,-16.31632512,54.28742526,0.00000000,448.18573981,284.32205519,237.38759191,212.58223443,453.66896351,169.93112808,0.42608244,0.10878053,0.06331310,0.04546743,0.44191296,0.02322407
581,6.08000000,51.50226507,-16.31940808,54.30567021,0.00000000,448.22776026,284.37423423,237.42708118,212.62633063,454.03380822,170.90277600,0.42550130,0.10866142,0.06324052,0.04542090,0.44225140,0.02358588
582,6.09000000,51.51203680,-16.32248385,54.32387611,0.00000000,448.26968087,284.42628763,237.46647594,212.67031950,454.39767923,171.86713101,0.42492181,0.10854258,0.06316811,0.04537447,0.44258760,0.02394801
583,6.10000000,51.52178483,-16.32555247,54.34204334,0.00000000,448.31150256,284.47821653,237.50577707,212.71420202,454.76058560,172.82433291,0.42434397,0.10842400,0.06309587,0.04532813,0.44292158,0.02431045
584,6.11000000,51.53150938,-16.32861403,54.36017225,-0.00000000,448.35322624,284.53002208,237.54498542,212.75797916,455.12253623,173.77451718,0.42376776,0.10830570,0.06302380,0.04528189,0.44325336,0.02467319
585,6.12000000,51.54121066,-16.33166859,54.37826320,-0.00000000,448.39485277,284.58170537,237.58410182,212.80165187,455.48353987,174.71781514,0.42319317,0.10818766,0.06295191,0.04523575,0.44358297,0.02503620
586,6.13000000,51.55088887,-16.33471620,54.39631653,-0.00000000,448.43638304,284.63326750,237.62312709,212.84522106,455.84360508,175.65435413,0.42262022,0.10806989,0.06288019,0.04518970,0.44391043,0.02539946
587,6.14000000,51.56054421,-16.33775692,54.41433259,-0.00000000,448.47781790,284.68470952,237.66206204,212.88868766,456.20274028,176.58425771,0.42204888,0.10795239,0.06280865,0.04514375,0.44423576,0.02576296
588,6.15000000,51.57017688,-16.34079083,54.43231171,0.00000000,448.51915818,284.73603250,237.70090746,212.93205255,456.56095373,177.50764577,0.42147916,0.10783516,0.06273727,0.04509789,0.44455900,0.02612668
589,6.16000000,51.57978708,-16.34381798,54.45025422,-0.00000000,448.56040469,284.78723746,237.73966411,212.97531662,456.91825356,178.42463471,0.42091104,0.10771820,0.06266607,0.04505213,0.44488016,0.02649061
590,6.17000000,51.58937500,-16.34683843,54.46816045,0.00000000,448.60155826,284.83832541,237.77833276,213.01848073,457.27464774,179.33533757,0.42034452,0.10760150,0.06259504,0.04500647,0.44519926,0.02685472
591,6.18000000,51.59894082,-16.34985223,54.48603071,-0.00000000,448.64261967,284.88929735,237.81691416,213.06154571,457.63014410,180.23986415,0.41977960,0.10748507,0.06252417,0.04496090,0.44551632,0.02721901
592,6.19000000,51.60848473,-16.35285944,54.50386530,0.00000000,448.68358969,284.94015424,237.85540904,213.10451241,457.98475036,181.13832116,0.41921627,0.10736891,0.06245348,0.04491542,0.44583137,0.02758345
593,6.20000000,51.61800691,-16.35586012,54.52166455,0.00000000,448.72446909,284.99089704,237.89381813,213.14738165,458.33847406,182.03081235,0.41865452,0.10725301,0.06238296,0.04487005,0.44614443,0.02794803
594,6.21000000,51.62750754,-16.35885432,54.53942873,-0.00000000,448.76525862,285.04152670,237.93214212,213.19015421,458.69132267,182.91743856,0.41809436,0.10713738,0.06231261,0.04482477,0.44645552,0.02831274
595,6.22000000,51.63698679,-16.36184210,54.55715816,0.00000000,448.80595903,285.09204415,237.97038172,213.23283091,459.04330349,183.79829791,0.41753576,0.10702202,0.06224243,0.04477958,0.44676465,0.02867757
596,6.23000000,51.64644484,-16.36482350,54.57485313,0.00000000,448.84657102,285.14245028,238.00853761,213.27541250,459.39442372,184.67348587,0.41697874,0.10690692,0.06217242,0.04473450,0.44707186,0.02904249
597,6.24000000,51.65588186,-16.36779858,54.59251390,-0.00000000,448.88709533,285.19274600,238.04661047,213.31789976,459.74469044,185.54309534,0.41642327,0.10679208,0.06210258,0.04468950,0.44737715,0.02940749
598,6.25000000,51.66529800,-16.37076739,54.61014077,-0.00000000,448.92753264,285.24293219,238.08460096,213.36029343,460.09411062,186.40721676,0.41586936,0.10667751,0.06203291,0.04464461,0.44768055,0.02977257
599,6.26000000,51.67469344,-16.37372998,54.62773402,0.00000000,448.96788366,285.29300971,238.12250972,213.40259426,460.44269109,187.26593822,0.41531701,0.10656321,0.06196340,0.04459981,0.44798208,0.03013771
600,6.27000000,51.68406833,-16.37668640,54.64529390,-0.00000000,449.00814905,285.34297941,238.16033740,213.44480296,460.79043861,188.11934550,0.41476619,0.10644916,0.06189406,0.04455510,0.44828175,0.03050289
601,6.28000000,51.69342284,-16.37963669,54.66282069,-0.00000000,449.04832949,285.39284213,238.19808464,213.48692026,461.13735981,188.96752220,0.41421692,0.10633538,0.06182489,0.04451049,0.44857958,0.03086811
602,6.29000000,51.70275712,-16.38258091,54.68031466,-0.00000000,449.08842562,285.44259870,238.23575204,213.52894686,461.48346121,189.81054978,0.41366918,0.10622187,0.06175589,0.04446598,0.44887560,0.03123335
603,6.30000000,51.71207132,-16.38551911,54.69777604,0.00000000,449.12843811,285.49224992,238.27334022,213.57088346,461.82874926,190.64850767,0.41312296,0.10610861,0.06168705,0.04442156,0.44916982,0.03159860
604,6.31000000,51.72136559,-16.38845132,54.71520511,0.00000000,449.16836759,285.54179659,238.31084978,213.61273072,462.17323027,191.48147330,0.41257827,0.10599562,0.06161838,0.04437724,0.44946225,0.03196385
605,6.32000000,51.73064008,-16.39137759,54.73260211,0.00000000,449.20821467,285.59123950,238.34828132,213.65448932,462.51691049,192.30952219,0.41203510,0.10588289,0.06154988,0.04433301,0.44975292,0.03232909
606,6.33000000,51.73989495,-16.39429797,54.74996729,0.00000000,449.24797999,285.64057943,238.38563541,213.69615993,462.85979606,193.13272804,0.41149343,0.10577042,0.06148154,0.04428888,0.45004184,0.03269431
607,6.34000000,51.74913033,-16.39721250,54.76730088,-0.00000000,449.28766414,285.68981713,238.42291263,213.73774320,463.20189301,193.95116274,0.41095328,0.10565821,0.06141337,0.04424484,0.45032903,0.03305949
608,6.35000000,51.75834636,-16.40012123,54.78460313,-0.00000000,449.32726773,285.73895336,238.46011355,213.77923976,463.54320732,194.76489646,0.41041462,0.10554626,0.06134536,0.04420090,0.45061450,0.03342463
609,6.36000000,51.76754319,-16.40302419,54.80187426,0.00000000,449.36679134,285.78798886,238.49723871,213.82065025,463.88374486,195.57399771,0.40987745,0.10543457,0.06127752,0.04415705,0.45089827,0.03378971
610,6.37000000,51.77672095,-16.40592144,54.81911452,-0.00000000,449.40623556,285.83692435,238.53428867,213.86197528,464.22351140,196.37853339,0.40934178,0.10532314,0.06120984,0.04411330,0.45118036,0.03415473
611,6.38000000,51.78587977,-16.40881300,54.83632413,-0.00000000,449.44560095,285.88576055,238.57126397,213.90321548,464.56251266,197.17856883,0.40880758,0.10521196,0.06114232,0.04406964,0.45146078,0.03451967
612,6.39000000,51.79501980,-16.41169893,54.85350331,-0.00000000,449.48488808,285.93449817,238.60816514,213.94437145,464.90075425,197.97416785,0.40827487,0.10510104,0.06107497,0.04402607,0.45173955,0.03488454
613,6.40000000,51.80414117,-16.41457926,54.87065227,-0.00000000,449.52409751,285.98313791,238.64499271,213.98544377,465.23824170,198.76539281,0.40774363,0.10499039,0.06100778,0.04398260,0.45201668,0.03524931
614,6.41000000,51.81324400,-16.41745403,54.88777125,0.00000000,449.56322979,286.03168046,238.68174719,214.02643305,465.57498050,199.55230467,0.40721385,0.10487998,0.06094075,0.04393923,0.45229219,0.03561397
615,6.42000000,51.82232842,-16.42032329,54.90486046,0.00000000,449.60228545,286.08012648,238.71842909,214.06733985,465.91097601,200.33496300,0.40668553,0.10476984,0.06087389,0.04389595,0.45256610,0.03597853
616,6.43000000,51.83139456,-16.42318706,54.92192010,-0.00000000,449.64126502,286.12847665,238.75503892,214.10816474,466.24623355,201.11342604,0.40615867,0.10465994,0.06080718,0.04385276,0.45283841,0.03634297
617,6.44000000,51.84044254,-16.42604539,54.93895038,-0.00000000,449.68016903,286.17673164,238.79157716,214.14890830,466.58075836,201.88775076,0.40563326,0.10455031,0.06074064,0.04380967,0.45310915,0.03670728
618,6.45000000,51.84947249,-16.42889831,54.95595151,0.00000000,449.71899800,286.22489207,238.82804432,214.18957107,466.91455560,202.65799285,0.40510930,0.10444092,0.06067426,0.04376667,0.45337832,0.03707146
619,6.46000000,51.85848452,-16.43174587,54.97292369,0.00000000,449.75775244,286.27295861,238.86444086,214.23015359,467.24763037,203.42420683,0.40458677,0.10433180,0.06060804,0.04372376,0.45364594,0.03743550
620,6.47000000,51.86747877,-16.43458809,54.98986712,0.00000000,449.79643286,286.32093188,238.90076727,214.27065642,467.57998770,204.18644602,0.40406568,0.10422292,0.06054197,0.04368095,0.45391202,0.03779938
621,6.48000000,51.87645533,-16.43742502,55.00678200,0.00000000,449.83503974,286.36881250,238.93702402,214.31108009,467.91163255,204.94476259,0.40354601,0.10411430,0.06047607,0.04363823,0.45417659,0.03816310
