,nB/n0,sigma field (MeV),rho field (MeV),omega field (MeV),phi field (MeV),Neutron kF (MeV),Proton kF (MeV),electron kF (MeV),Lambda kF (MeV),Sigma_0 kF (MeV),Neutron frac,Proton frac,electron frac,Lambda frac,Sigma_0 frac
683,7.10000000,73.11564015,-18.40408039,99.26104334,-16.21709023,465.11348316,292.38937822,292.38937822,455.01402814,301.19474177,0.40712396,0.10114272,0.10114272,0.38117484,0.11055847
684,7.11000000,73.16036545,-18.40367223,99.37602301,-16.26061931,465.12905393,292.43531222,292.43531222,455.31353344,301.70847137,0.40659218,0.10104808,0.10104808,0.38139088,0.11096886
685,7.12000000,73.20503986,-18.40325432,99.49098371,-16.30416420,465.14450157,292.48107904,292.48107904,455.61262622,302.22093284,0.40606158,0.10095354,0.10095354,0.38160625,0.11137863
686,7.13000000,73.24966348,-18.40282671,99.60592550,-16.34772485,465.15982652,292.52667915,292.52667915,455.91130819,302.73213410,0.40553215,0.10085911,0.10085911,0.38182098,0.11178776
687,7.14000000,73.29423642,-18.40238944,99.72084844,-16.39130121,465.17502918,292.57211305,292.57211305,456.20958104,303.24208297,0.40500389,0.10076479,0.10076479,0.38203506,0.11219627
688,7.15000000,73.33875877,-18.40194256,99.83575257,-16.43489324,465.19010998,292.61738121,292.61738121,456.50744643,303.75078721,0.40447678,0.10067057,0.10067057,0.38224849,0.11260416
689,7.16000000,73.38323062,-18.40148609,99.95063795,-16.47850090,465.20506931,292.66248410,292.66248410,456.80490604,304.25825450,0.40395084,0.10057646,0.10057646,0.38246128,0.11301141
690,7.17000000,73.42765209,-18.40102009,100.06550464,-16.52212413,465.21990760,292.70742220,292.70742220,457.10196150,304.76449244,0.40342605,0.10048246,0.10048246,0.38267344,0.11341805
691,7.18000000,73.47202326,-18.40054460,100.18035269,-16.56576290,465.23462524,292.75219598,292.75219598,457.39861446,305.26950855,0.40290241,0.10038857,0.10038857,0.38288496,0.11382406
692,7.19000000,73.51634423,-18.40005964,100.29518215,-16.60941717,465.24922264,292.79680592,292.79680592,457.69486654,305.77331028,0.40237992,0.10029478,0.10029478,0.38309586,0.11422944
693,7.20000000,73.56061511,-18.39956527,100.40999306,-16.65308688,465.26370021,292.84125247,292.84125247,457.99071936,306.27590500,0.40185857,0.10020110,0.10020110,0.38330612,0.11463420
694,7.21000000,73.60483599,-18.39906152,100.52478550,-16.69677200,465.27805833,292.88553609,292.88553609,458.28617453,306.77730002,0.40133836,0.10010753,0.10010753,0.38351577,0.11503834
695,7.22000000,73.64900696,-18.39854844,100.63955950,-16.74047247,465.29229742,292.92965726,292.92965726,458.58123362,307.27750258,0.40081929,0.10001406,0.10001406,0.38372479,0.11544186
696,7.23000000,73.69312813,-18.39802606,100.75431512,-16.78418827,465.30641786,292.97361642,292.97361642,458.87589822,307.77651982,0.40030135,0.09992070,0.09992070,0.38393320,0.11584476
697,7.24000000,73.73719959,-18.39749442,100.86905242,-16.82791934,465.32042004,293.01741404,293.01741404,459.17016990,308.27435884,0.39978453,0.09982744,0.09982744,0.38414099,0.11624703
698,7.25000000,73.78122143,-18.39695356,100.98377143,-16.87166564,465.33430436,293.06105057,293.06105057,459.46405022,308.77102666,0.39926885,0.09973429,0.09973429,0.38434818,0.11664868
699,7.26000000,73.82519376,-18.39640351,101.09847222,-16.91542714,465.34807120,293.10452646,293.10452646,459.75754072,309.26653025,0.39875428,0.09964125,0.09964125,0.38455475,0.11704972
700,7.27000000,73.86911667,-18.39584433,101.21315482,-16.95920378,465.36172096,293.14784215,293.14784215,460.05064294,309.76087647,0.39824083,0.09954832,0.09954832,0.38476073,0.11745013
701,7.28000000,73.91299025,-18.39527604,101.32781931,-17.00299553,465.37525400,293.19099811,293.19099811,460.34335841,310.25407217,0.39772849,0.09945548,0.09945548,0.38496610,0.11784993
702,7.29000000,73.95681460,-18.39469868,101.44246571,-17.04680234,465.38867072,293.23399476,293.23399476,460.63568862,310.74612409,0.39721726,0.09936276,0.09936276,0.38517088,0.11824910
703,7.30000000,74.00058982,-18.39411229,101.55709409,-17.09062418,465.40197149,293.27683255,293.27683255,460.92763510,311.23703892,0.39670714,0.09927014,0.09927014,0.38537506,0.11864766
704,7.31000000,74.04431599,-18.39351691,101.67170450,-17.13446099,465.41515669,293.31951192,293.31951192,461.21919933,311.72682329,0.39619812,0.09917763,0.09917763,0.38557865,0.11904560
705,7.32000000,74.08799322,-18.39291258,101.78629697,-17.17831275,465.42822669,293.36203331,293.36203331,461.51038279,312.21548378,0.39569020,0.09908522,0.09908522,0.38578165,0.11944293
706,7.33000000,74.13162160,-18.39229933,101.90087157,-17.22217940,465.44118186,293.40439716,293.40439716,461.80118696,312.70302687,0.39518338,0.09899291,0.09899291,0.38598407,0.11983964
707,7.34000000,74.17520122,-18.39167720,102.01542834,-17.26606092,465.45402259,293.44660389,293.44660389,462.09161330,313.18945902,0.39467764,0.09890071,0.09890071,0.38618591,0.12023574
708,7.35000000,74.21873217,-18.39104622,102.12996733,-17.30995725,465.46674923,293.48865394,293.48865394,462.38166325,313.67478661,0.39417300,0.09880862,0.09880862,0.38638716,0.12063122
709,7.36000000,74.26221456,-18.39040643,102.24448858,-17.35386836,465.47936215,293.53054773,293.53054773,462.67133827,314.15901597,0.39366944,0.09871663,0.09871663,0.38658785,0.12102609
710,7.37000000,74.30564847,-18.38975788,102.35899215,-17.39779421,465.49186171,293.57228570,293.57228570,462.96063978,314.64215335,0.39316696,0.09862475,0.09862475,0.38678796,0.12142034
711,7.38000000,74.34903399,-18.38910058,102.47347809,-17.44173475,465.50424828,293.61386826,293.61386826,463.24956921,315.12420496,0.39266555,0.09853297,0.09853297,0.38698750,0.12181398
712,7.39000000,74.39237123,-18.38843459,102.58794643,-17.48568996,465.51652222,293.65529584,293.65529584,463.53812796,315.60517695,0.39216523,0.09844129,0.09844129,0.38718647,0.12220702
713,7.40000000,74.43566026,-18.38775993,102.70239724,-17.52965978,465.52868389,293.69656886,293.69656886,463.82631744,316.08507542,0.39166597,0.09834972,0.09834972,0.38738488,0.12259944
714,7.41000000,74.47890119,-18.38707665,102.81683055,-17.57364418,465.54073363,293.73768774,293.73768774,464.11413905,316.56390640,0.39116778,0.09825825,0.09825825,0.38758272,0.12299125
715,7.42000000,74.52209410,-18.38638477,102.93124641,-17.61764312,465.55267181,293.77865289,293.77865289,464.40159416,317.04167588,0.39067065,0.09816689,0.09816689,0.38778001,0.12338245
716,7.43000000,74.56523909,-18.38568433,103.04564488,-17.66165656,465.56449878,293.81946472,293.81946472,464.68868416,317.51838978,0.39017458,0.09807563,0.09807563,0.38797675,0.12377304
717,7.44000000,74.60833625,-18.38497536,103.16002599,-17.70568446,465.57621489,293.86012366,293.86012366,464.97541040,317.99405398,0.38967957,0.09798447,0.09798447,0.38817293,0.12416302
718,7.45000000,74.65138567,-18.38425791,103.27438979,-17.74972678,465.58782049,293.90063010,293.90063010,465.26177425,318.46867430,0.38918562,0.09789342,0.09789342,0.38836856,0.12455240
719,7.46000000,74.69438744,-18.38353200,103.38873634,-17.79378349,465.59931591,293.94098445,293.94098445,465.54777704,318.94225650,0.38869271,0.09780247,0.09780247,0.38856365,0.12494117
720,7.47000000,74.73734165,-18.38279767,103.50306566,-17.83785455,465.61070152,293.98118712,293.98118712,465.83342013,319.41480631,0.38820085,0.09771163,0.09771163,0.38875819,0.12532934
721,7.48000000,74.78024839,-18.38205495,103.61737782,-17.88193991,465.62197765,294.02123852,294.02123852,466.11870483,319.88632939,0.38771003,0.09762088,0.09762088,0.38895219,0.12571690
722,7.49000000,74.82310776,-18.38130388,103.73167286,-17.92603955,465.63314463,294.06113905,294.06113905,466.40363248,320.35683135,0.38722025,0.09753024,0.09753024,0.38914565,0.12610386
723,7.50000000,74.86591984,-18.38054449,103.84595081,-17.97015342,465.64420282,294.10088910,294.10088910,466.68820437,320.82631777,0.38673151,0.09743971,0.09743971,0.38933857,0.12649021
724,7.51000000,74.90868472,-18.37977681,103.96021173,-18.01428148,465.65515255,294.14048907,294.14048907,466.97242182,321.29479415,0.38624380,0.09734927,0.09734927,0.38953096,0.12687596
725,7.52000000,74.95140250,-18.37900088,104.07445567,-18.05842370,465.66599415,294.17993937,294.17993937,467.25628611,321.76226597,0.38575712,0.09725894,0.09725894,0.38972282,0.12726111
726,7.53000000,74.99407325,-18.37821673,104.18868266,-18.10258005,465.67672796,294.21924037,294.21924037,467.53979855,322.22873865,0.38527147,0.09716871,0.09716871,0.38991415,0.12764566
727,7.54000000,75.03669708,-18.37742439,104.30289274,-18.14675047,465.68735430,294.25839249,294.25839249,467.82296039,322.69421756,0.38478684,0.09707859,0.09707859,0.39010496,0.12802961
728,7.55000000,75.07927407,-18.37662390,104.41708598,-18.19093495,465.69787352,294.29739610,294.29739610,468.10577292,323.15870802,0.38430323,0.09698856,0.09698856,0.39029525,0.12841296
729,7.56000000,75.12180430,-18.37581529,104.53126240,-18.23513343,465.70828593,294.33625159,294.33625159,468.38823739,323.62221532,0.38382064,0.09689864,0.09689864,0.39048501,0.12879571
730,7.57000000,75.16428787,-18.37499858,104.64542205,-18.27934589,465.71859187,294.37495935,294.37495935,468.67035506,324.08474469,0.38333906,0.09680882,0.09680882,0.39067426,0.12917787
731,7.58000000,75.20672487,-18.37417382,104.75956498,-18.32357228,465.72879166,294.41351977,294.41351977,468.95212717,324.54630132,0.38285849,0.09671910,0.09671910,0.39086299,0.12955942
732,7.59000000,75.24911538,-18.37334103,104.87369123,-18.36781258,465.73888562,294.45193323,294.45193323,469.23355496,325.00689034,0.38237892,0.09662949,0.09662949,0.39105121,0.12994039
733,7.60000000,75.29145949,-18.37250025,104.98780084,-18.41206674,465.74887407,294.49020011,294.49020011,469.51463966,325.46651687,0.38190036,0.09653997,0.09653997,0.39123891,0.13032075
734,7.61000000,75.33375729,-18.37165151,105.10189386,-18.45633473,465.75875733,294.52832078,294.52832078,469.79538249,325.92518596,0.38142280,0.09645056,0.09645056,0.39142611,0.13070052
735,7.62000000,75.37600886,-18.37079484,105.21597033,-18.50061652,465.76853573,294.56629564,294.56629564,470.07578467,326.38290261,0.38094624,0.09636125,0.09636125,0.39161281,0.13107970
736,7.63000000,75.41821430,-18.36993027,105.33003028,-18.54491206,465.77820958,294.60412504,294.60412504,470.35584739,326.83967181,0.38047067,0.09627204,0.09627204,0.39179900,0.13145829
737,7.64000000,75.46037369,-18.36905782,105.44407377,-18.58922133,465.78777919,294.64180938,294.64180938,470.63557187,327.29549848,0.37999609,0.09618293,0.09618293,0.39198470,0.13183629
738,7.65000000,75.50248711,-18.36817755,105.55810084,-18.63354428,465.79724488,294.67934901,294.67934901,470.91495928,327.75038751,0.37952250,0.09609392,0.09609392,0.39216989,0.13221369
739,7.66000000,75.54455465,-18.36728946,105.67211152,-18.67788088,465.80660696,294.71674431,294.71674431,471.19401082,328.20434373,0.37904990,0.09600501,0.09600501,0.39235459,0.13259051
740,7.67000000,75.58657641,-18.36639360,105.78610586,-18.72223111,465.81586573,294.75399565,294.75399565,471.47272765,328.65737197,0.37857827,0.09591620,0.09591620,0.39253880,0.13296673
741,7.68000000,75.62855245,-18.36549000,105.90008391,-18.76659491,465.82502152,294.79110340,294.79110340,471.75111095,329.10947698,0.37810763,0.09582749,0.09582749,0.39272251,0.13334237
742,7.69000000,75.67048288,-18.36457868,106.01404570,-18.81097227,465.83407461,294.82806791,294.82806791,472.02916188,329.56066349,0.37763796,0.09573888,0.09573888,0.39290574,0.13371742
743,7.70000000,75.71236778,-18.36365967,106.12799127,-18.85536314,465.84302533,294.86488957,294.86488957,472.30688159,330.01093619,0.37716926,0.09565038,0.09565038,0.39308848,0.13409188
744,7.71000000,75.75420722,-18.36273301,106.24192066,-18.89976748,465.85187397,294.90156872,294.90156872,472.58427124,330.46029972,0.37670153,0.09556197,0.09556197,0.39327074,0.13446576
745,7.72000000,75.79600131,-18.36179873,106.35583393,-18.94418528,465.86062083,294.93810572,294.93810572,472.86133195,330.90875869,0.37623477,0.09547366,0.09547366,0.39345251,0.13483906
746,7.73000000,75.83775011,-18.36085685,106.46973110,-18.98861648,465.86926623,294.97450095,294.97450095,473.13806486,331.35631767,0.37576897,0.09538545,0.09538545,0.39363381,0.13521177
747,7.74000000,75.87945372,-18.35990740,106.58361221,-19.03306106,465.87781044,295.01075475,295.01075475,473.41447110,331.80298120,0.37530412,0.09529735,0.09529735,0.39381463,0.13558390
748,7.75000000,75.92111222,-18.35895042,106.69747732,-19.07751899,465.88625379,295.04686748,295.04686748,473.69055179,332.24875378,0.37484024,0.09520934,0.09520934,0.39399498,0.13595544
749,7.76000000,75.96272570,-18.35798593,106.81132645,-19.12199022,465.89459655,295.08283950,295.08283950,473.96630803,332.69363986,0.37437731,0.09512143,0.09512143,0.39417485,0.13632641
750,7.77000000,76.00429423,-18.35701396,106.92515966,-19.16647474,465.90283902,295.11867115,295.11867115,474.24174094,333.13764387,0.37391533,0.09503362,0.09503362,0.39435426,0.13669679
751,7.78000000,76.04581791,-18.35603455,107.03897697,-19.21097249,465.91098151,295.15436279,295.15436279,474.51685162,333.58077019,0.37345430,0.09494591,0.09494591,0.39453319,0.13706660
752,7.79000000,76.08729681,-18.35504771,107.15277843,-19.25548346,465.91902429,295.18991477,295.18991477,474.79164114,334.02302318,0.37299421,0.09485829,0.09485829,0.39471166,0.13743583
753,7.80000000,76.12873102,-18.35405348,107.26656408,-19.30000760,465.92696767,295.22532744,295.22532744,475.06611061,334.46440716,0.37253507,0.09477078,0.09477078,0.39488967,0.13780448
754,7.81000000,76.17012063,-18.35305189,107.38033395,-19.34454489,465.93481192,295.26060114,295.26060114,475.34026109,334.90492641,0.37207686,0.09468337,0.09468337,0.39506721,0.13817256
755,7.82000000,76.21146571,-18.35204296,107.49408809,-19.38909529,465.94255734,295.29573622,295.29573622,475.61409367,335.34458518,0.37161959,0.09459605,0.09459605,0.39524430,0.13854006
756,7.83000000,76.25276635,-18.35102673,107.60782654,-19.43365877,465.95020421,295.33073301,295.33073301,475.88760940,335.78338768,0.37116326,0.09450883,0.09450883,0.39542093,0.13890698
757,7.84000000,76.29402263,-18.35000322,107.72154933,-19.47823529,465.95775282,295.36559187,295.36559187,476.16080935,336.22133809,0.37070785,0.09442171,0.09442171,0.39559710,0.13927334
758,7.85000000,76.33523463,-18.34897245,107.83525651,-19.52282483,465.96520346,295.40031314,295.40031314,476.43369457,336.65844057,0.37025337,0.09433469,0.09433469,0.39577282,0.13963911
759,7.86000000,76.37640244,-18.34793446,107.94894810,-19.56742736,465.97255639,295.43489714,295.43489714,476.70626610,337.09469923,0.36979982,0.09424776,0.09424776,0.39594809,0.14000432
760,7.87000000,76.41752614,-18.34688928,108.06262416,-19.61204283,465.97981191,295.46934422,295.46934422,476.97852499,337.53011815,0.36934719,0.09416094,0.09416094,0.39612292,0.14036896
761,7.88000000,76.45860581,-18.34583693,108.17628472,-19.65667122,465.98697029,295.50365472,295.50365472,477.25047227,337.96470138,0.36889547,0.09407421,0.09407421,0.39629729,0.14073303
762,7.89000000,76.49964152,-18.34477744,108.28992981,-19.70131250,465.99403181,295.53782897,295.53782897,477.52210897,338.39845295,0.36844467,0.09398758,0.09398758,0.39647122,0.14109653
763,7.90000000,76.54063338,-18.34371083,108.40355948,-19.74596663,466.00099675,295.57186731,295.57186731,477.79343612,338.83137684,0.36799479,0.09390104,0.09390104,0.39664471,0.14145946
764,7.91000000,76.58158144,-18.34263714,108.51717376,-19.79063359,466.00786539,295.60577006,295.60577006,478.06445472,339.26347701,0.36754581,0.09381461,0.09381461,0.39681776,0.14182182
765,7.92000000,76.62248580,-18.34155638,108.63077269,-19.83531333,466.01463799,295.63953755,295.63953755,478.33516579,339.69475738,0.36709774,0.09372827,0.09372827,0.39699037,0.14218362
766,7.93000000,76.66334653,-18.34046860,108.74435631,-19.88000584,466.02131482,295.67317012,295.67317012,478.60557033,340.12522185,0.36665058,0.09364202,0.09364202,0.39716254,0.14254486
767,7.94000000,76.70416372,-18.33937381,108.85792466,-19.92471108,466.02789617,295.70666809,295.70666809,478.87566934,340.55487429,0.36620432,0.09355588,0.09355588,0.39733428,0.14290553
768,7.95000000,76.74493745,-18.33827203,108.97147776,-19.96942901,466.03438230,295.74003179,295.74003179,479.14546382,340.98371853,0.36575896,0.09346983,0.09346983,0.39750559,0.14326563
769,7.96000000,76.78566779,-18.33716331,109.08501567,-20.01415962,466.04077347,295.77326154,295.77326154,479.41495475,341.41175838,0.36531449,0.09338387,0.09338387,0.39767646,0.14362518
770,7.97000000,76.82635483,-18.33604765,109.19853841,-20.05890286,466.04706997,295.80635767,295.80635767,479.68414311,341.83899762,0.36487091,0.09329802,0.09329802,0.39784691,0.14398416
771,7.98000000,76.86699865,-18.33492510,109.31204603,-20.10365871,466.05327204,295.83932049,295.83932049,479.95302988,342.26544000,0.36442823,0.09321226,0.09321226,0.39801693,0.14434258
772,7.99000000,76.90759932,-18.33379567,109.42553855,-20.14842713,466.05937997,295.87215033,295.87215033,480.22161603,342.69108923,0.36398644,0.09312659,0.09312659,0.39818652,0.14470045
